scenario_id,requirement_id,canonical_requirement_id,scenario_type,reason,integration_requests
CPF-SC-028918,CPF-FR-018456,EVENT-OUTBOX,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028929,CPF-FR-018468,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028930,CPF-FR-018469,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028935,CPF-FR-018474,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028936,CPF-FR-018475,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028947,CPF-FR-018487,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028948,CPF-FR-018488,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028969,CPF-FR-018510,EXS-FILE,DIRECT_VERIFICATION,"Real SFTP server, DB vendor ledger, process kill during write/rename and ADM browser workflow require target environment.",S03-ICR-001;S03-ICR-002
CPF-SC-028970,CPF-FR-018511,EXS-FILE,DIRECT_VERIFICATION,"Real SFTP server, DB vendor ledger, process kill during write/rename and ADM browser workflow require target environment.",S03-ICR-001;S03-ICR-002
CPF-SC-028975,CPF-FR-018516,EXS-FILE,DIRECT_VERIFICATION,"Real SFTP server, DB vendor ledger, process kill during write/rename and ADM browser workflow require target environment.",S03-ICR-001;S03-ICR-002
CPF-SC-028976,CPF-FR-018517,EXS-FILE,DIRECT_VERIFICATION,"Real SFTP server, DB vendor ledger, process kill during write/rename and ADM browser workflow require target environment.",S03-ICR-001;S03-ICR-002
CPF-SC-028987,CPF-FR-018529,EXS-INST,DIRECT_VERIFICATION,"Real TLS/mTLS, proxy/DNS rebinding, remote provider and distributed telemetry require target environment.",S03-ICR-004
CPF-SC-028988,CPF-FR-018530,EXS-INST,DIRECT_VERIFICATION,"Real TLS/mTLS, proxy/DNS rebinding, remote provider and distributed telemetry require target environment.",S03-ICR-004
CPF-SC-029007,CPF-FR-018550,EXS-SEC,DIRECT_VERIFICATION,"Real TLS/mTLS, proxy/DNS rebinding, remote provider and distributed telemetry require target environment.",S03-ICR-004
CPF-SC-029008,CPF-FR-018551,EXS-SEC,DIRECT_VERIFICATION,"Real TLS/mTLS, proxy/DNS rebinding, remote provider and distributed telemetry require target environment.",S03-ICR-004
CPF-SC-029027,CPF-FR-018571,EXS-UNKNOWN,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
CPF-SC-029028,CPF-FR-018572,EXS-UNKNOWN,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
CPF-SC-029033,CPF-FR-018577,EXS-UNKNOWN,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
CPF-SC-029034,CPF-FR-018578,EXS-UNKNOWN,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
CPF-SC-029045,CPF-FR-018590,EXS-RECON,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
CPF-SC-029046,CPF-FR-018591,EXS-RECON,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
