work_item_id,scenario_id,linked_requirement_id,canonical_requirement_id
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024499,CPF-FR-013535,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024500,CPF-FR-013536,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024501,CPF-FR-013537,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024502,CPF-FR-013538,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024503,CPF-FR-013539,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024504,CPF-FR-013540,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024505,CPF-FR-013542,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024506,CPF-FR-013543,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024507,CPF-FR-013544,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024508,CPF-FR-013545,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024509,CPF-FR-013546,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024510,CPF-FR-013547,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024511,CPF-FR-013548,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024512,CPF-FR-013550,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024513,CPF-FR-013551,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024514,CPF-FR-013552,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024515,CPF-FR-013553,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024516,CPF-FR-013554,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024517,CPF-FR-013555,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024518,CPF-FR-013556,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024519,CPF-FR-013558,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024520,CPF-FR-013559,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024521,CPF-FR-013560,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024522,CPF-FR-013561,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024523,CPF-FR-013562,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024524,CPF-FR-013563,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024525,CPF-FR-013564,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024526,CPF-FR-013566,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024527,CPF-FR-013567,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024528,CPF-FR-013568,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024529,CPF-FR-013569,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024530,CPF-FR-013570,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024531,CPF-FR-013571,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024532,CPF-FR-013572,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024533,CPF-FR-013574,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024534,CPF-FR-013575,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024535,CPF-FR-013576,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024536,CPF-FR-013577,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024537,CPF-FR-013578,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024538,CPF-FR-013579,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024539,CPF-FR-013580,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024540,CPF-FR-013582,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024541,CPF-FR-013583,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024542,CPF-FR-013584,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024543,CPF-FR-013585,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024544,CPF-FR-013586,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024545,CPF-FR-013587,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024546,CPF-FR-013588,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024547,CPF-FR-013590,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024548,CPF-FR-013591,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024549,CPF-FR-013592,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024550,CPF-FR-013593,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024551,CPF-FR-013594,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024552,CPF-FR-013595,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024553,CPF-FR-013596,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024554,CPF-FR-013598,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024555,CPF-FR-013599,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024556,CPF-FR-013600,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024557,CPF-FR-013601,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024558,CPF-FR-013602,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024559,CPF-FR-013603,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024560,CPF-FR-013604,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024561,CPF-FR-013606,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024562,CPF-FR-013607,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024563,CPF-FR-013608,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024564,CPF-FR-013609,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024565,CPF-FR-013610,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024566,CPF-FR-013611,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024567,CPF-FR-013612,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024568,CPF-FR-013614,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024569,CPF-FR-013615,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024570,CPF-FR-013616,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024571,CPF-FR-013617,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024572,CPF-FR-013618,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024573,CPF-FR-013619,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024574,CPF-FR-013620,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024575,CPF-FR-013622,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024576,CPF-FR-013623,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024577,CPF-FR-013624,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024578,CPF-FR-013625,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024579,CPF-FR-013626,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024580,CPF-FR-013627,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024581,CPF-FR-013628,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024582,CPF-FR-013630,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024583,CPF-FR-013631,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024584,CPF-FR-013632,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024585,CPF-FR-013633,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024586,CPF-FR-013634,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024587,CPF-FR-013635,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024588,CPF-FR-013636,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024589,CPF-FR-013638,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024590,CPF-FR-013639,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024591,CPF-FR-013640,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024592,CPF-FR-013641,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024593,CPF-FR-013642,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024594,CPF-FR-013643,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024595,CPF-FR-013644,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024596,CPF-FR-013646,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024597,CPF-FR-013647,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024598,CPF-FR-013648,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024599,CPF-FR-013649,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024600,CPF-FR-013650,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024601,CPF-FR-013651,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024602,CPF-FR-013652,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024603,CPF-FR-013654,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024604,CPF-FR-013655,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024605,CPF-FR-013656,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024606,CPF-FR-013657,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024607,CPF-FR-013658,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024608,CPF-FR-013659,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024609,CPF-FR-013660,DB-SQL
