atomic_id,atomic_type,canonical_requirement_id,work_item_id,assertion_id,assertion_family,acceptance_verdict,evidence_path,evidence_sha256,development_status,verification_status
CPF-FR-017449,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017449-AUDIT_HISTORY,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017450,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017450-DEEP_LINK,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017451,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017451-ACCESSIBILITY,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017452,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017452-PERFORMANCE,OPERATIONS_PERFORMANCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017453,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017453-API_PARITY,GENERATION_COMPATIBILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017454,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017454-DB_PARITY,GENERATION_COMPATIBILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017455,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017455-EVIDENCE,TEST_EVIDENCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017456,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017456-FORM_SCHEMA,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017457,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017457-DEFAULT_NULL,FUNCTIONAL_ACCEPTANCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017458,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017458-VALIDATION,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017459,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017459-PREVIEW,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017460,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017460-CAS,FUNCTIONAL_ACCEPTANCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017461,CPF-FR,CMN-MSG,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017461-SUBMIT_RESULT,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_code_message_contract.log,8f26764dbabeea14307d32d1daaa45167331b61d41caabd63f2c913788d1f8ff,완료,완료
CPF-FR-017462,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017462-PURPOSE_ROUTE,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017463,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017463-QUERY_INPUT,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017464,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017464-SERVER_PAGING,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017465,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017465-LIST_COLUMNS,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017466,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017466-DETAIL,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017467,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY,AT-CPF-FR-017467-STATE_UX,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017468,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017468-PERMISSION,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017469,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017469-MASKING,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017470,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017470-AUDIT_HISTORY,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017471,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017471-DEEP_LINK,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017472,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017472-ACCESSIBILITY,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017473,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY,AT-CPF-FR-017473-PERFORMANCE,OPERATIONS_PERFORMANCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017474,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017474-API_PARITY,GENERATION_COMPATIBILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017475,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017475-DB_PARITY,GENERATION_COMPATIBILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017476,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017476-EVIDENCE,TEST_EVIDENCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017477,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017477-FORM_SCHEMA,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017478,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017478-DEFAULT_NULL,FUNCTIONAL_ACCEPTANCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017479,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017479-VALIDATION,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017480,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017480-PREVIEW,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017481,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017481-CAS,FUNCTIONAL_ACCEPTANCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-017482,CPF-FR,CMN-CALENDAR,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,AT-CPF-FR-017482-SUBMIT_RESULT,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018338,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018338-PURPOSE_ROUTE,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018339,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018339-QUERY_INPUT,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018340,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018340-SERVER_PAGING,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018341,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018341-LIST_COLUMNS,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018342,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018342-DETAIL,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018343,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018343-STATE_UX,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018344,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018344-PERMISSION,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018345,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018345-MASKING,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018346,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018346-AUDIT_HISTORY,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018347,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018347-DEEP_LINK,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018348,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018348-ACCESSIBILITY,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
CPF-FR-018349,CPF-FR,CMN-TEMPLATE,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,AT-CPF-FR-018349-PERFORMANCE,OPERATIONS_PERFORMANCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_tests_final.log,1f102536dd2e95663febbcc635b3cd3df8f372a92dbd3bcaafdeac35dcf30c2a,완료,완료
