requirement_id,requirement_title,priority,owner_module,owner_package,source_documents,canonical_requirement_ids,actual_consumer,acceptance_criteria,verification_method,record_type,requirement_level,parent_requirement_id,work_package_id,execution_phase_id,overall_status,development_status,verification_status,_part
CPF-FR-017411,,P1,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Catalog의 접근성가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-list,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017412,,P1,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Catalog의 성능가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-list,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017413,,P1,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Catalog의 API 정합가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-list,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017414,,P1,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Catalog의 DB 정합가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-list,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017415,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Catalog의 UI Evidence가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-list,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017416,,P1,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Catalog의 행 선택가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-list,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017417,,P1,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Catalog의 저장 검색가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-list,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017418,,P1,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Catalog의 Export가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-list,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017419,,P1,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Catalog의 행 Action가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-list,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017420,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 화면 목적·Route·Menu가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017421,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 검색조건가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017422,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 Server Paging가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017423,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 목록 Column가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017424,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 상세가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017425,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 상태 UX가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017426,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 권한가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017427,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 PII·Secret가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017428,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 Audit·History가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017429,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 Deep Link가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017430,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 접근성가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017431,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 성능가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017432,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 API 정합가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017433,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 DB 정합가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017434,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 UI Evidence가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017435,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 구조화 Form가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017436,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 Default·NULL가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017437,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 Form Validation가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017438,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 변경 Preview가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017439,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 Expected Version가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017440,,P0,cpf-admin,com.cpf.admin,,OPS-CONFIG,플랫폼 운영자·보안관리자·감사자,Runtime Config Detail의 제출 결과가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-config-detail,P09-ADM-UI-ONLINE,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
