scenario_id,linked_requirement_id,canonical_requirement_id,scenario_type,title,topology,environment,acceptance_expected_result,failure_criteria,test_method,assertion,execution_command,exit_code_actual_result,evidence_path,개발GPT_자체검수상태,remaining_runtime_difference,primary_work_item_id
CPF-SC-010943,CPF-FR-022025,OPS-CONFIG,SINGLE,[Runtime Control / Backup Policy] SINGLE,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Backup Policy SINGLE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010944,CPF-FR-022025,OPS-CONFIG,GROUP,[Runtime Control / Backup Policy] GROUP,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Backup Policy GROUP: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010945,CPF-FR-022025,OPS-CONFIG,ALL,[Runtime Control / Backup Policy] ALL,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Backup Policy ALL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010946,CPF-FR-022025,OPS-CONFIG,ZERO_TARGET,[Runtime Control / Backup Policy] ZERO_TARGET,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Backup Policy ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010947,CPF-FR-022025,OPS-CONFIG,OVERBROAD,[Runtime Control / Backup Policy] OVERBROAD,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Backup Policy OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010948,CPF-FR-022025,OPS-CONFIG,OFFLINE,[Runtime Control / Backup Policy] OFFLINE,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Backup Policy OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010949,CPF-FR-022025,OPS-CONFIG,PARTIAL,[Runtime Control / Backup Policy] PARTIAL,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Backup Policy PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010950,CPF-FR-022025,OPS-CONFIG,OUT_OF_ORDER,[Runtime Control / Backup Policy] OUT_OF_ORDER,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Backup Policy OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010951,CPF-FR-022025,OPS-CONFIG,DUPLICATE,[Runtime Control / Backup Policy] DUPLICATE,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Backup Policy DUPLICATE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010952,CPF-FR-022025,OPS-CONFIG,RESTART,[Runtime Control / Backup Policy] RESTART,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Backup Policy RESTART: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010953,CPF-FR-022035,OPS-CONFIG,SINGLE,[Runtime Control / DR Policy] SINGLE,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; DR Policy SINGLE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010954,CPF-FR-022035,OPS-CONFIG,GROUP,[Runtime Control / DR Policy] GROUP,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; DR Policy GROUP: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010955,CPF-FR-022035,OPS-CONFIG,ALL,[Runtime Control / DR Policy] ALL,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; DR Policy ALL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010956,CPF-FR-022035,OPS-CONFIG,ZERO_TARGET,[Runtime Control / DR Policy] ZERO_TARGET,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; DR Policy ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010957,CPF-FR-022035,OPS-CONFIG,OVERBROAD,[Runtime Control / DR Policy] OVERBROAD,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; DR Policy OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010958,CPF-FR-022035,OPS-CONFIG,OFFLINE,[Runtime Control / DR Policy] OFFLINE,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; DR Policy OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010959,CPF-FR-022035,OPS-CONFIG,PARTIAL,[Runtime Control / DR Policy] PARTIAL,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; DR Policy PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010960,CPF-FR-022035,OPS-CONFIG,OUT_OF_ORDER,[Runtime Control / DR Policy] OUT_OF_ORDER,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; DR Policy OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
