work_item_id,source_requirement_ids,priority,work_package,development_status,verification_status,runtime_status,overall_status,development_completion_reason,verification_incomplete_reason,source_identity,devgpt_status,independent_reviewer_status,qa_status,current_action,closure_rule
WP-CANON-CORE-SPI,CORE-SPI,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CORE-TESTKIT,CORE-TESTKIT,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-CALL,CPF-CALL,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-DEADLINE,CPF-DEADLINE,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-ERROR,CPF-ERROR,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-FILELOG,CPF-FILELOG,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-HEADER,CPF-HEADER,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-HEALTH,CPF-HEALTH,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-IDEMP,CPF-IDEMP,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-LOCK,CPF-LOCK,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-LOGDB,CPF-LOGDB,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-LOGFAIL,CPF-LOGFAIL,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-MASK,CPF-MASK,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-OPSDB,CPF-OPSDB,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-REGISTRY,CPF-REGISTRY,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-RESILIENCE,CPF-RESILIENCE,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-ROLE,CPF-ROLE,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-ROUTING,CPF-ROUTING,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-SCHED,CPF-SCHED,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-STATE,CPF-STATE,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-TRACE,CPF-TRACE,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-CPF-VALID,CPF-VALID,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DATA-LINEAGE,DATA-LINEAGE,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DATA-RETENTION,DATA-RETENTION,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DB-BACKUP,DB-BACKUP,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DB-FRESH,DB-FRESH,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DB-INSTALL,DB-INSTALL,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DB-MIGRATION,DB-MIGRATION,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DB-MULTI,DB-MULTI,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DB-MULTI-VENDOR,DB-MULTI-VENDOR,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DB-OWNERSHIP,DB-OWNERSHIP,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DB-PERF,DB-PERF,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DB-ROLLBACK,DB-ROLLBACK,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DB-SQL,DB-SQL,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DEVEX-ANNOTATION,DEVEX-ANNOTATION,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DEVEX-CODEGEN,DEVEX-CODEGEN,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-DEVEX-COMMENT,DEVEX-COMMENT,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
