scenario_id,requirement_id,category,topology,preconditions,steps,failure_injection,expected_result,evidence,status
QA33-SC-0250,QA33-REQ-084,SOURCE_CONTRACT,fresh clone / clean worktree,Flyway config/runtime와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: Runtime/CLI/Installer migration engine을 Flyway로 단일화한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0251,QA33-REQ-084,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Database Migration 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0252,QA33-REQ-084,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0253,QA33-REQ-085,SOURCE_CONTRACT,fresh clone / clean worktree,V82..V85 rollback across vendors와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: reversible/irreversible 분류와 checkpoint backup, failure recovery를 검증한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0254,QA33-REQ-085,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Database Rollback 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0255,QA33-REQ-085,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0256,QA33-REQ-086,SOURCE_CONTRACT,fresh clone / clean worktree,DeploymentEngine.rollbackAfterFailure와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: stage별 side-effect ledger로 실제 변경된 operation만 역순 보상한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0257,QA33-REQ-086,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Deployment 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0258,QA33-REQ-086,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0259,QA33-REQ-087,SOURCE_CONTRACT,fresh clone / clean worktree,DeploymentEngine.fromExisting와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: canonical request hash와 immutable field mismatch를 충돌로 거부한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0260,QA33-REQ-087,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Deployment Idempotency 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0261,QA33-REQ-087,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0262,QA33-REQ-088,SOURCE_CONTRACT,fresh clone / clean worktree,DeploymentEngine.acquire와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: lock claim과 adapter side-effect ledger를 대사하는 recovery API를 구현한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0263,QA33-REQ-088,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Deployment Lock 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0264,QA33-REQ-088,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0265,QA33-REQ-089,SOURCE_CONTRACT,fresh clone / clean worktree,HttpRuntimeHealthProbe와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: 승인 scheme/TLS/JSON schema/service+version identity를 검증한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0266,QA33-REQ-089,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Health Probe 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0267,QA33-REQ-089,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0268,QA33-REQ-090,SOURCE_CONTRACT,fresh clone / clean worktree,ArtifactInstaller.rollback와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: rollback 직전 digest/signature/trust/revocation/environment를 재검증한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0269,QA33-REQ-090,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Artifact Rollback 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0270,QA33-REQ-090,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0271,QA33-REQ-091,SOURCE_CONTRACT,fresh clone / clean worktree,ArtifactVerifier와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: keyId 기반 allowlisted trust store와 validity/revocation/rotation을 구현한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0272,QA33-REQ-091,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Artifact Trust 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
