scenario_id,requirement_id,section,axis_id,axis,applicability,precondition,action,expected_result,required_evidence,development_status,verification_status
QA36-CAN-BZA-SEQUENCE-SAMPLE-AX13,BZA-SEQUENCE-SAMPLE,Admin/Security/Operations,AX13,Compatibility,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Local/Remote·Mixed version·API/Message/File/DB/Config compatibility,"BZA-SEQUENCE-SAMPLE의 Compatibility 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-BZA-SEQUENCE-SAMPLE-AX14,BZA-SEQUENCE-SAMPLE,Admin/Security/Operations,AX14,Test,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Unit·Contract·Integration·Runtime·Browser·Broker·Fault 중 적용 범위,"BZA-SEQUENCE-SAMPLE의 Test 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-BZA-SEQUENCE-SAMPLE-AX15,BZA-SEQUENCE-SAMPLE,Admin/Security/Operations,AX15,Documentation,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",OpenAPI·JavaDoc·개발/운영/설치/복구 Guide와 실제 Source 일치,"BZA-SEQUENCE-SAMPLE의 Documentation 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-BZA-SEQUENCE-SAMPLE-AX16,BZA-SEQUENCE-SAMPLE,Admin/Security/Operations,AX16,Evidence,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Exact source/result SHA·clean tree·command·env·time·exit·hash·sanitized,"BZA-SEQUENCE-SAMPLE의 Evidence 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-BZA-SEQUENCE-SAMPLE-AX17,BZA-SEQUENCE-SAMPLE,Admin/Security/Operations,AX17,Hygiene,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Legacy/Dual Primary/Dead Code/Stale Evidence/Temporary/Secret 제거와 회귀 방지,"BZA-SEQUENCE-SAMPLE의 Hygiene 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX01,SEC-AUTHN,Admin/Security/Operations,AX01,Ownership,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest","단일 Owner Module·Package, Public API/SPI/Internal 경계, 역방향·순환·DB 직접 접근 없음","SEC-AUTHN의 Ownership 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX02,SEC-AUTHN,Admin/Security/Operations,AX02,Consumer,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",실제 Product Bean/Route/API/SQL/Frontend/Script Consumer와 Dead abstraction 없음,"SEC-AUTHN의 Consumer 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX03,SEC-AUTHN,Admin/Security/Operations,AX03,Normal,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",대표 정상 Flow가 실제 Runtime에서 예상 결과와 상태·식별자를 생성,"SEC-AUTHN의 Normal 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX04,SEC-AUTHN,Admin/Security/Operations,AX04,ErrorBoundary,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Invalid·Empty·Oversize·Timeout·Conflict·Dependency failure를 표준 오류로 처리,"SEC-AUTHN의 ErrorBoundary 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX05,SEC-AUTHN,Admin/Security/Operations,AX05,Concurrency,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Race·Duplicate·Optimistic/Distributed Lock·Idempotency를 검증,"SEC-AUTHN의 Concurrency 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX06,SEC-AUTHN,Admin/Security/Operations,AX06,MultiInstance,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",2개 이상 Instance의 Lease·Fencing·Rebalance·Failover·Stale writer를 검증,"SEC-AUTHN의 MultiInstance 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX07,SEC-AUTHN,Admin/Security/Operations,AX07,UnknownResult,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Side effect 전후·Commit/ACK/Response loss를 분류하고 Blind success/retry 금지,"SEC-AUTHN의 UnknownResult 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX08,SEC-AUTHN,Admin/Security/Operations,AX08,Recovery,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Retry·Restart·Reprocess·Compensation·Rollback/Forward recovery·Manual recovery,"SEC-AUTHN의 Recovery 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX09,SEC-AUTHN,Admin/Security/Operations,AX09,Security,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",AuthN/AuthZ·Trust boundary·Secret/PII masking·Secure default·Negative corpus,"SEC-AUTHN의 Security 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX10,SEC-AUTHN,Admin/Security/Operations,AX10,AuditOperations,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",조회·상태·제어·Reason·Approval·Immutable audit·Metric·Alert·Runbook,"SEC-AUTHN의 AuditOperations 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX11,SEC-AUTHN,Admin/Security/Operations,AX11,Resource,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Memory·Disk·Thread·Connection·Queue·Time budget·Bounded streaming·Cleanup,"SEC-AUTHN의 Resource 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX12,SEC-AUTHN,Admin/Security/Operations,AX12,DataDB,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Schema/Query Owner·3DB 또는 DB-less·Migration·Rollback·Drift·Performance,"SEC-AUTHN의 DataDB 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX13,SEC-AUTHN,Admin/Security/Operations,AX13,Compatibility,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Local/Remote·Mixed version·API/Message/File/DB/Config compatibility,"SEC-AUTHN의 Compatibility 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX14,SEC-AUTHN,Admin/Security/Operations,AX14,Test,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Unit·Contract·Integration·Runtime·Browser·Broker·Fault 중 적용 범위,"SEC-AUTHN의 Test 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX15,SEC-AUTHN,Admin/Security/Operations,AX15,Documentation,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",OpenAPI·JavaDoc·개발/운영/설치/복구 Guide와 실제 Source 일치,"SEC-AUTHN의 Documentation 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX16,SEC-AUTHN,Admin/Security/Operations,AX16,Evidence,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Exact source/result SHA·clean tree·command·env·time·exit·hash·sanitized,"SEC-AUTHN의 Evidence 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHN-AX17,SEC-AUTHN,Admin/Security/Operations,AX17,Hygiene,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Legacy/Dual Primary/Dead Code/Stale Evidence/Temporary/Secret 제거와 회귀 방지,"SEC-AUTHN의 Hygiene 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHZ-AX01,SEC-AUTHZ,Admin/Security/Operations,AX01,Ownership,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest","단일 Owner Module·Package, Public API/SPI/Internal 경계, 역방향·순환·DB 직접 접근 없음","SEC-AUTHZ의 Ownership 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHZ-AX02,SEC-AUTHZ,Admin/Security/Operations,AX02,Consumer,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",실제 Product Bean/Route/API/SQL/Frontend/Script Consumer와 Dead abstraction 없음,"SEC-AUTHZ의 Consumer 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHZ-AX03,SEC-AUTHZ,Admin/Security/Operations,AX03,Normal,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",대표 정상 Flow가 실제 Runtime에서 예상 결과와 상태·식별자를 생성,"SEC-AUTHZ의 Normal 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHZ-AX04,SEC-AUTHZ,Admin/Security/Operations,AX04,ErrorBoundary,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Invalid·Empty·Oversize·Timeout·Conflict·Dependency failure를 표준 오류로 처리,"SEC-AUTHZ의 ErrorBoundary 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHZ-AX05,SEC-AUTHZ,Admin/Security/Operations,AX05,Concurrency,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Race·Duplicate·Optimistic/Distributed Lock·Idempotency를 검증,"SEC-AUTHZ의 Concurrency 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHZ-AX06,SEC-AUTHZ,Admin/Security/Operations,AX06,MultiInstance,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",2개 이상 Instance의 Lease·Fencing·Rebalance·Failover·Stale writer를 검증,"SEC-AUTHZ의 MultiInstance 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHZ-AX07,SEC-AUTHZ,Admin/Security/Operations,AX07,UnknownResult,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Side effect 전후·Commit/ACK/Response loss를 분류하고 Blind success/retry 금지,"SEC-AUTHZ의 UnknownResult 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHZ-AX08,SEC-AUTHZ,Admin/Security/Operations,AX08,Recovery,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Retry·Restart·Reprocess·Compensation·Rollback/Forward recovery·Manual recovery,"SEC-AUTHZ의 Recovery 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHZ-AX09,SEC-AUTHZ,Admin/Security/Operations,AX09,Security,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",AuthN/AuthZ·Trust boundary·Secret/PII masking·Secure default·Negative corpus,"SEC-AUTHZ의 Security 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHZ-AX10,SEC-AUTHZ,Admin/Security/Operations,AX10,AuditOperations,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",조회·상태·제어·Reason·Approval·Immutable audit·Metric·Alert·Runbook,"SEC-AUTHZ의 AuditOperations 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-SEC-AUTHZ-AX11,SEC-AUTHZ,Admin/Security/Operations,AX11,Resource,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Memory·Disk·Thread·Connection·Queue·Time budget·Bounded streaming·Cleanup,"SEC-AUTHZ의 Resource 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
