scenario_id,linked_requirement_id,execution_order,scenario_type,qa_result,finding_ids,evidence_path,next_action
CPF-SC-023815,CPF-FR-012753,05-00012753,DIRECT_VERIFICATION,미통과,QA12F-LOG-003,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023816,CPF-FR-012754,10-00012754,DIRECT_VERIFICATION,미통과,QA12F-LOG-003,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023817,CPF-FR-012755,05-00012755,DIRECT_VERIFICATION,미통과,QA12F-LOG-003,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023818,CPF-FR-012756,10-00012756,DIRECT_VERIFICATION,미통과,QA12F-LOG-003,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023819,CPF-FR-012758,05-00012758,DIRECT_VERIFICATION,미통과,QA12F-LOG-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023820,CPF-FR-012759,05-00012759,DIRECT_VERIFICATION,미통과,QA12F-LOG-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023821,CPF-FR-012760,05-00012760,DIRECT_VERIFICATION,미통과,QA12F-LOG-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023822,CPF-FR-012761,05-00012761,DIRECT_VERIFICATION,미통과,QA12F-LOG-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023823,CPF-FR-012762,10-00012762,DIRECT_VERIFICATION,미통과,QA12F-LOG-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023824,CPF-FR-012763,05-00012763,DIRECT_VERIFICATION,미통과,QA12F-LOG-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023825,CPF-FR-012764,10-00012764,DIRECT_VERIFICATION,미통과,QA12F-LOG-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023826,CPF-FR-012766,05-00012766,DIRECT_VERIFICATION,미통과,QA12F-LOG-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023827,CPF-FR-012767,05-00012767,DIRECT_VERIFICATION,미통과,QA12F-LOG-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023828,CPF-FR-012768,05-00012768,DIRECT_VERIFICATION,미통과,QA12F-LOG-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023829,CPF-FR-012769,05-00012769,DIRECT_VERIFICATION,미통과,QA12F-LOG-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023830,CPF-FR-012770,10-00012770,DIRECT_VERIFICATION,미통과,QA12F-LOG-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023831,CPF-FR-012771,05-00012771,DIRECT_VERIFICATION,미통과,QA12F-LOG-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023832,CPF-FR-012772,10-00012772,DIRECT_VERIFICATION,미통과,QA12F-LOG-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023833,CPF-FR-012774,05-00012774,DIRECT_VERIFICATION,미검증,QA12F-LOG-003,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-023834,CPF-FR-012775,05-00012775,DIRECT_VERIFICATION,미검증,QA12F-LOG-003,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-023835,CPF-FR-012776,05-00012776,DIRECT_VERIFICATION,미검증,QA12F-LOG-003,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-023836,CPF-FR-012777,05-00012777,DIRECT_VERIFICATION,미검증,QA12F-LOG-003,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-023837,CPF-FR-012778,10-00012778,DIRECT_VERIFICATION,미검증,QA12F-LOG-003,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-023838,CPF-FR-012779,05-00012779,DIRECT_VERIFICATION,미통과,QA12F-LOG-003,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023839,CPF-FR-012780,10-00012780,DIRECT_VERIFICATION,미검증,QA12F-LOG-003,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-023840,CPF-FR-012782,05-00012782,DIRECT_VERIFICATION,미통과,QA12F-LOG-004,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023841,CPF-FR-012783,05-00012783,DIRECT_VERIFICATION,미통과,QA12F-LOG-004,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023842,CPF-FR-012784,05-00012784,DIRECT_VERIFICATION,미통과,QA12F-LOG-004,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023843,CPF-FR-012785,05-00012785,DIRECT_VERIFICATION,미통과,QA12F-LOG-004,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023844,CPF-FR-012786,10-00012786,DIRECT_VERIFICATION,미통과,QA12F-LOG-004,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023845,CPF-FR-012787,05-00012787,DIRECT_VERIFICATION,미통과,QA12F-LOG-004,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023846,CPF-FR-012788,10-00012788,DIRECT_VERIFICATION,미통과,QA12F-LOG-004,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-023847,CPF-FR-012790,05-00012790,DIRECT_VERIFICATION,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
CPF-SC-023848,CPF-FR-012791,05-00012791,DIRECT_VERIFICATION,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
CPF-SC-023849,CPF-FR-012792,05-00012792,DIRECT_VERIFICATION,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
CPF-SC-023850,CPF-FR-012793,05-00012793,DIRECT_VERIFICATION,미검증,QA12F-LOG-005,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-023851,CPF-FR-012794,10-00012794,DIRECT_VERIFICATION,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/dynamic-log-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/log-spool-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-retention-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/file-log-permission-before-after.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
