domain,feature,requirement_start,requirement_end,requirement_count,scenario_count,public_contract,implementation_provider,actual_consumer,related_tests,runtime_or_alternative_evidence,finding_ids,qa_direct_patch,group_result,review_note
Jakarta JMS,TLS / Credential,CPF-FR-014381,CPF-FR-014388,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미검증,TLS / Credential의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Destination Provisioning,CPF-FR-014389,CPF-FR-014396,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미검증,Destination Provisioning의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Producer,CPF-FR-014397,CPF-FR-014404,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미검증,Producer의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Consumer,CPF-FR-014405,CPF-FR-014412,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미통과,Consumer의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Transaction,CPF-FR-014413,CPF-FR-014420,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미통과,Transaction의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Acknowledgement,CPF-FR-014421,CPF-FR-014428,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미통과,Acknowledgement의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Redelivery,CPF-FR-014429,CPF-FR-014436,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미통과,Redelivery의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Duplicate Handling,CPF-FR-014437,CPF-FR-014444,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미통과,Duplicate Handling의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Ordering,CPF-FR-014445,CPF-FR-014452,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미통과,Ordering의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Backpressure,CPF-FR-014453,CPF-FR-014460,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미통과,Backpressure의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Health,CPF-FR-014461,CPF-FR-014468,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미통과,Health의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Reconnect,CPF-FR-014469,CPF-FR-014476,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미통과,Reconnect의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Provider Error Mapping,CPF-FR-014477,CPF-FR-014484,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미검증,Provider Error Mapping의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Metrics,CPF-FR-014485,CPF-FR-014492,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미통과,Metrics의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Jakarta JMS,Operations Status,CPF-FR-014493,CPF-FR-014500,8,15,cpf-core broker contracts,CpfJmsAutoConfiguration/Properties/BrokerClient,provider-neutral broker publisher,JMS starter tests source inspected,actual provider destination/transaction/consumer ACK/redelivery/reconnect/metrics runtime 미검증,QA12F-JMS-001,아니오,미통과,Operations Status의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Connection Configuration,CPF-FR-014501,CPF-FR-014508,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미검증,Connection Configuration의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,TLS / Credential,CPF-FR-014509,CPF-FR-014516,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미검증,TLS / Credential의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Destination Provisioning,CPF-FR-014517,CPF-FR-014524,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미검증,Destination Provisioning의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Producer,CPF-FR-014525,CPF-FR-014532,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미검증,Producer의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Consumer,CPF-FR-014533,CPF-FR-014540,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미통과,Consumer의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Transaction,CPF-FR-014541,CPF-FR-014548,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미통과,Transaction의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Acknowledgement,CPF-FR-014549,CPF-FR-014556,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미통과,Acknowledgement의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Redelivery,CPF-FR-014557,CPF-FR-014564,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미통과,Redelivery의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Duplicate Handling,CPF-FR-014565,CPF-FR-014572,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미통과,Duplicate Handling의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Ordering,CPF-FR-014573,CPF-FR-014580,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미통과,Ordering의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Backpressure,CPF-FR-014581,CPF-FR-014588,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미통과,Backpressure의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Health,CPF-FR-014589,CPF-FR-014596,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미통과,Health의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Reconnect,CPF-FR-014597,CPF-FR-014604,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미통과,Reconnect의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Provider Error Mapping,CPF-FR-014605,CPF-FR-014612,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미검증,Provider Error Mapping의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Metrics,CPF-FR-014613,CPF-FR-014620,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미통과,Metrics의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
IBM MQ,Operations Status,CPF-FR-014621,CPF-FR-014628,8,15,cpf-core broker contracts,CpfIbmMqAutoConfiguration/Properties/BrokerClient/ReasonCodeMapper,broker publisher,IBM MQ starter tests source inspected,actual queue manager TLS/transaction/consumer/reconnect/metrics runtime 미검증,QA12F-IBMMQ-001,아니오,미통과,Operations Status의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Outbox,Inbox / DLQ / Outbox Insert,CPF-FR-014629,CPF-FR-014636,8,15,CpfBrokerOutbox/Inbox/Dlq/Replay/Unknown ports,JdbcCpfBrokerReliabilityRepository; CpfBrokerPublisherWorker; CpfBrokerConsumerWorker; bridge adapter,all provider adapters and business broker handlers,JdbcCpfBrokerReliabilityRepositoryTest/Qa39Test; CpfBrokerWorkerTest; UnknownResultTest,"actual 3-vendor concurrent claim/fencing, mandatory replay approval boundary, cleanup/timeline runtime incomplete",QA12F-OUTBOX-003,아니오,미검증,Inbox / DLQ / Outbox Insert의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
