work_item_id,canonical_requirement_id,applicable_gates,required_standards
CPF-WP-ADM-CENTER-04-FAILURE_RECOVERY,ADM-CENTER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-CENTER-05-OPERATIONS_SECURITY,ADM-CENTER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457;STD-WCAG
CPF-WP-ADM-AGENT-01-CONTRACT_OWNERSHIP,ADM-AGENT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-07-MULTI-INSTANCE;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-SCRUM;STD-SLSA;STD-WCAG
CPF-WP-ADM-AGENT-02-IMPLEMENTATION_CONSUMER,ADM-AGENT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-07-MULTI-INSTANCE;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-SCRUM;STD-SLSA;STD-WCAG
CPF-WP-ADM-AGENT-03-VERIFICATION_EVIDENCE,ADM-AGENT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-07-MULTI-INSTANCE;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-SCRUM;STD-SLSA;STD-WCAG
CPF-WP-ADM-AGENT-04-FAILURE_RECOVERY,ADM-AGENT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-SCRUM;STD-SLSA;STD-WCAG
CPF-WP-ADM-AGENT-05-OPERATIONS_SECURITY,ADM-AGENT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-07-MULTI-INSTANCE;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457;STD-SCRUM;STD-SLSA;STD-WCAG
CPF-WP-ADM-AGENT-06-GENERATION_COMPATIBILITY,ADM-AGENT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-07-MULTI-INSTANCE;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-SCRUM;STD-SLSA;STD-WCAG
CPF-WP-ADM-EXS-01-CONTRACT_OWNERSHIP,ADM-EXS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OTEL;STD-OWASP-API;STD-RFC9457;STD-TRACE;STD-WCAG
CPF-WP-ADM-EXS-02-IMPLEMENTATION_CONSUMER,ADM-EXS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OTEL;STD-OWASP-API;STD-RFC9457;STD-TRACE;STD-WCAG
CPF-WP-ADM-EXS-03-VERIFICATION_EVIDENCE,ADM-EXS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OTEL;STD-OWASP-API;STD-RFC9457;STD-TRACE;STD-WCAG
CPF-WP-ADM-EXS-04-FAILURE_RECOVERY,ADM-EXS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OTEL;STD-OWASP-API;STD-RFC9457;STD-TRACE;STD-WCAG
CPF-WP-ADM-EXS-05-OPERATIONS_SECURITY,ADM-EXS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE;GATE-21-TIME,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OTEL;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457;STD-TRACE;STD-WCAG
CPF-WP-ADM-RECOVERY-01-CONTRACT_OWNERSHIP,ADM-RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-RECOVERY-02-IMPLEMENTATION_CONSUMER,ADM-RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-RECOVERY-03-VERIFICATION_EVIDENCE,ADM-RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-RECOVERY-04-FAILURE_RECOVERY,ADM-RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-RECOVERY-05-OPERATIONS_SECURITY,ADM-RECOVERY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457;STD-WCAG
CPF-WP-ADM-INCIDENT-01-CONTRACT_OWNERSHIP,ADM-INCIDENT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OTEL;STD-OWASP-API;STD-RFC9457;STD-TRACE;STD-WCAG
CPF-WP-ADM-INCIDENT-02-IMPLEMENTATION_CONSUMER,ADM-INCIDENT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OTEL;STD-OWASP-API;STD-RFC9457;STD-TRACE;STD-WCAG
CPF-WP-ADM-INCIDENT-03-VERIFICATION_EVIDENCE,ADM-INCIDENT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OTEL;STD-OWASP-API;STD-RFC9457;STD-TRACE;STD-WCAG
CPF-WP-ADM-INCIDENT-04-FAILURE_RECOVERY,ADM-INCIDENT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OTEL;STD-OWASP-API;STD-RFC9457;STD-TRACE;STD-WCAG
CPF-WP-ADM-INCIDENT-05-OPERATIONS_SECURITY,ADM-INCIDENT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OTEL;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457;STD-TRACE;STD-WCAG
CPF-WP-ADM-UX-01-CONTRACT_OWNERSHIP,ADM-UX,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-UX-02-IMPLEMENTATION_CONSUMER,ADM-UX,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-UX-03-VERIFICATION_EVIDENCE,ADM-UX,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-UX-04-OPERATIONS_SECURITY,ADM-UX,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457;STD-WCAG
CPF-WP-ADM-APPROVAL-01-CONTRACT_OWNERSHIP,ADM-APPROVAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-APPROVAL-02-IMPLEMENTATION_CONSUMER,ADM-APPROVAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-APPROVAL-03-VERIFICATION_EVIDENCE,ADM-APPROVAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-APPROVAL-04-FAILURE_RECOVERY,ADM-APPROVAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-ADM-APPROVAL-05-OPERATIONS_SECURITY,ADM-APPROVAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE;GATE-21-TIME,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457;STD-WCAG
CPF-WP-ADM-APPROVAL-06-GENERATION_COMPATIBILITY,ADM-APPROVAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-19-DOC-SUPPORT;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-BUSINESS-01-CONTRACT_OWNERSHIP,BZA-BUSINESS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-BUSINESS-02-IMPLEMENTATION_CONSUMER,BZA-BUSINESS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-BUSINESS-03-VERIFICATION_EVIDENCE,BZA-BUSINESS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-BUSINESS-04-FAILURE_RECOVERY,BZA-BUSINESS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-BUSINESS-05-OPERATIONS_SECURITY,BZA-BUSINESS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457;STD-WCAG
CPF-WP-BZA-ORG-01-CONTRACT_OWNERSHIP,BZA-ORG,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-ORG-02-IMPLEMENTATION_CONSUMER,BZA-ORG,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-ORG-03-VERIFICATION_EVIDENCE,BZA-ORG,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-ORG-04-FAILURE_RECOVERY,BZA-ORG,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-ORG-05-OPERATIONS_SECURITY,BZA-ORG,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457;STD-WCAG
CPF-WP-BZA-APPROVAL-01-CONTRACT_OWNERSHIP,BZA-APPROVAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-APPROVAL-02-IMPLEMENTATION_CONSUMER,BZA-APPROVAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-APPROVAL-03-VERIFICATION_EVIDENCE,BZA-APPROVAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-APPROVAL-04-FAILURE_RECOVERY,BZA-APPROVAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-APPROVAL-05-OPERATIONS_SECURITY,BZA-APPROVAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457;STD-WCAG
CPF-WP-BZA-SEQUENCE-SAMPLE-01-REFERENCE_RUNTIME,BZA-SEQUENCE-SAMPLE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-SEQUENCE-SAMPLE-02-FAILURE_PARITY,BZA-SEQUENCE-SAMPLE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-BZA-SEQUENCE-SAMPLE-03-REGENERATION_EVIDENCE,BZA-SEQUENCE-SAMPLE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-11-OPS-AUDIT;GATE-14-FRONTEND;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-WCAG
CPF-WP-SEC-AUTHN-01-CONTRACT_OWNERSHIP,SEC-AUTHN,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
CPF-WP-SEC-AUTHN-02-IMPLEMENTATION_CONSUMER,SEC-AUTHN,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
CPF-WP-SEC-AUTHN-03-VERIFICATION_EVIDENCE,SEC-AUTHN,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
CPF-WP-SEC-AUTHN-04-FAILURE_RECOVERY,SEC-AUTHN,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
CPF-WP-SEC-AUTHN-05-OPERATIONS_SECURITY,SEC-AUTHN,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
