id,requirement_id,root_cause,priority,source_identity,scope,codex_status,source_changed,test_or_verifier,runtime,evidence,blocked_external,rerun_condition,final_note
CX-F-166,DB-BINDING,CONSOLIDATED_CURRENT_FRESH_OMITS_SPRING_BATCH_6_SEQUENCES,P0,de79fa85d5725fac36f0f43e8333dbf4033c80ac5c55b80dde5e5f03c504dcb1,"Canonical non-table object current projection lifecycle bundle immutable V73/R73",CLOSED,true,"Actual Fresh bb2e129c4691 installs three sequences and canonical verify 20/20 including sequence contract PASS; cleanup PASS","MariaDB 12.3.2; Docker 29.6.2; Python 3.13.14; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F166-CONSOLIDATED-FRESH-SPRING-BATCH-SEQUENCE-OMISSION.json; cpf-docs/work/evidence/codex/current/CX-05-F167-MARIADB-LIFECYCLE-RERUN5/freshinstall.result.json",true,"Closed; keep current projection separate from immutable V73/R73","Do not rewrite history or remove the sequence verifier"
CX-F-167,DB-BINDING,MARIADB_CURRENT_SEED_VERIFY_THRESHOLDS_DRIFT_FROM_CANONICAL_PRODUCT_SEED,P0,de79fa85d5725fac36f0f43e8333dbf4033c80ac5c55b80dde5e5f03c504dcb1,"Canonical product seed model generated vendor seed SQL and current MariaDB PostgreSQL Oracle verification generator",CLOSED,true,"Exact canonical-key verifier; 12/12 plus render/non-table/parity/safety/drift PASS; actual Fresh canonical verify 20/20 PASS cleanup PASS","MariaDB 12.3.2; Docker 29.6.2; Python 3.13.14; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F167-MARIADB-CURRENT-SEED-VERIFY-COUNT-DRIFT.json; cpf-docs/work/evidence/codex/current/CX-05-F167-DB-VENDOR-SEMANTIC-PARITY.json; cpf-docs/work/evidence/codex/current/CX-05-F167-MARIADB-LIFECYCLE-RERUN5/freshinstall.result.json",true,"Closed; keep verification generated from exact canonical keys","Do not restore arbitrary count thresholds"
CX-F-168,DB-BINDING,VERIFIER_OWNED_PRE_CURRENT_ROLLBACK_OMITS_EXPLICIT_CURRENT_EDGE_SELECTION,P0,0103e6905e46fdbf31b57ccd5194ded5de817dc610dca855b1b3ae1aff58bb1b,"Verifier-owned DB lifecycle checksum manifests and fail-closed migration selection",CLOSED,true,"Common manifest edge V135; actual Fresh PreparePreCurrent Upgrade RollbackReapply and isolated cleanup all PASS","MariaDB 12.3.2; Docker 29.6.2; Python 3.13.14; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F168-VERIFIER-PRE-CURRENT-MIGRATION-SELECTION.json; cpf-docs/work/evidence/codex/current/CX-05-F162-F163-F168-MARIADB-V135-LIFECYCLE-RERUN3/verifier-owned-lifecycle.json",false,"Reopen only on manifest-edge disagreement or non-Fresh selection/lifecycle regression","No hard-coded version allowlist and no implicit migration executor inference"
CX-F-169,DB-BINDING,IMMUTABLE_SUITE_EXPECTS_MBW_VERIFY_FOR_ONLY_TWO_OF_THREE_OFFICIAL_VENDORS,P1,602103261c5860f4cd1bc6af1286a95fa26dd5f218f30e043b29ea1e657dccab,"Three-vendor current verify generator assertion with immutable history guard retained",CLOSED,true,"Exact three-vendor assertion; combined immutable/verifier/profile suite PASS 19/19","Python 3.13.14; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F169-THREE-VENDOR-MBW-VERIFY-ASSERTION-COUNT.json",true,"Closed; reopen only if official vendor set changes","Do not alter immutable SQL or reduce official vendor coverage"
CX-F-170,DB-BINDING,CHECKSUM_GENERATOR_CLASSIFIES_ENABLED_NONPLATFORM_PROFILE_AS_REQUIRED_PLATFORM_PACK,P0,c5af8ea6c944818d6cff0ce563c9e2d67465e442a91c078a752dce3437acbe57,"Canonical checksum maintenance migration-pack discovery and database profile ownership",CLOSED,true,"Exact maintenance command exits 0; targeted suite 23/23 and complete checksum gate PASS","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F170-CHECKSUM-GENERATOR-NONPLATFORM-PROFILE-BINDING.json; cpf-docs/work/evidence/codex/current/CX-05-F162-F163-V135-MANIFEST-PREFIX-AFTER.json",false,"Reopen only on fixture ownership or production-pack discovery regression","Do not fabricate empty migration packs or omit required current production owners"
CX-F-171,DB-BINDING,CHECKSUM_GENERATOR_TYPED_PARAMETER_COLLIDES_WITH_CASE_INSENSITIVE_LOOP_VARIABLE,P0,c5af8ea6c944818d6cff0ce563c9e2d67465e442a91c078a752dce3437acbe57,"Canonical checksum maintenance public PackDirectory parameter and discovered-pack iteration",CLOSED,true,"Exact command validates all discovered packs; targeted suite 23/23 and complete checksum gate PASS","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F171-CHECKSUM-GENERATOR-PARAMETER-FOREACH-COLLISION.json; cpf-docs/work/evidence/codex/current/CX-05-F162-F163-V135-MANIFEST-PREFIX-AFTER.json",false,"Reopen only if public parameter or full pack iteration regresses","Keep public PackDirectory contract and process every discovered immutable pack"
CX-F-172,DB-BINDING,NEW_V135_R135_ABSENT_FROM_PUBLISHED_IMMUTABLE_SQL_INVENTORY,P0,c5af8ea6c944818d6cff0ce563c9e2d67465e442a91c078a752dce3437acbe57,"Published immutable SQL inventory for the six new current-edge migration and rollback artifacts",CLOSED,true,"Six exact rows registered; complete three-vendor migration and MariaDB rollback checksum gate PASS","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F172-V135-PUBLISHED-INVENTORY-REGISTRATION.json",false,"Reopen only on published inventory drift","Do not regenerate reorder or alter any existing published inventory row"
CX-F-173,DB-BINDING,PLATFORM_MIGRATION_REJECTS_CANONICAL_MODULES_SHARING_CONSOLIDATED_LOGICAL_DATABASE,P0,f26e96851eef8932a1bf983cbd2e1c32cf8ec676c0883b3dc4b7432cbea872a8,"Platform migration target planning for core/common/admin/batch shared cpfDB ownership",CLOSED,true,"Safety tests 6/6 PASS; exact profile advances through consolidated planning to independent V135 routing gate","MariaDB 12.3.2; Docker 29.6.2; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F173-CONSOLIDATED-MODULE-MIGRATION-DEDUPLICATION.json; cpf-docs/work/evidence/codex/current/CX-05-F173-CONSOLIDATED-PLAN-RERUN.json",false,"Reopen only on shared-owner or connection-identity planning regression","Do not disable shared modules narrow verifier coverage or apply migration repeatedly"
CX-F-174,DB-BINDING,MARIADB_V135_R135_OMIT_USE_WITHOUT_CANONICAL_EXPLICIT_ROUTING,P0,0103e6905e46fdbf31b57ccd5194ded5de817dc610dca855b1b3ae1aff58bb1b,"MariaDB immutable current-edge whole-file logical database routing",CLOSED,true,"Routing tests 4/4 safety 8/8 exact plan and actual R135 V135 R135-to-V135 lifecycle PASS","MariaDB 12.3.2; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F174-V135-MARIADB-EXPLICIT-ROUTING.json; cpf-docs/work/evidence/codex/current/CX-05-F162-F163-F168-MARIADB-V135-LIFECYCLE-RERUN3/verifier-owned-lifecycle.json",false,"Reopen only on exact V/R routing regression","Do not modify V135/R135 SQL or checksum bytes"
CX-F-175,DB-BINDING,MARIADB_ROLLBACK_PLANNER_IGNORES_CANONICAL_R_FILE_ROUTING_ENTRIES,P0,f60e9addf99d1fea5a385e357298d65a4ad12c24d17511c1522ab817711eaf61,"MariaDB migration/rollback independent explicit routing lookup",CLOSED,false,"Independent correction: source already uses migrationFile.Name and rollbackFile.Name respectively; focused regression added with F174 work","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F175-MARIADB-ROLLBACK-ROUTING-ENTRY-IGNORED.json",false,"Reopen only if independent V/R lookup regresses","Initial finding was corrected; no false source fix claimed"
CX-F-176,DB-BINDING,VERIFIER_OWNED_APPLY_ASSIGNS_READONLY_POWERSHELL_HOST_AUTOMATIC_VARIABLE,P0,b24a9b258b4beb9ba18f04efe8ec58212c2eec0fb84e57bfe499eb9958494e27,"Verifier-owned disposable target host allowlist safety check",CLOSED,true,"Safety tests 8/8 PASS; actual verifier apply passes the prior Host point and applies pre-current rollback; cleanup PASS","MariaDB 12.3.2; Docker 29.6.2; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F176-POWERSHELL-HOST-AUTOMATIC-VARIABLE-COLLISION.json; cpf-docs/work/evidence/codex/current/CX-05-F162-F163-F168-MARIADB-V135-LIFECYCLE-RERUN2/verifier-owned-lifecycle.json",false,"Reopen only if verifier-owned host safety regresses","Retain exact Docker host allowlist and verifier-owned target protections"
CX-F-177,DB-BINDING,VERIFIER_LIFECYCLE_ARRAY_SPLATS_MIGRATION_VERSION_AS_POSITIONAL_MODULE,P0,0103e6905e46fdbf31b57ccd5194ded5de817dc610dca855b1b3ae1aff58bb1b,"Verifier-owned non-Fresh lifecycle named current-edge selection",CLOSED,true,"Contract tests 6/6 and actual manifest-selected V135 Fresh pre-current Upgrade RollbackReapply cleanup PASS","MariaDB 12.3.2; Docker 29.6.2; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F177-LIFECYCLE-ARRAY-SPLAT-MIGRATION-VERSION.json; cpf-docs/work/evidence/codex/current/CX-05-F162-F163-F168-MARIADB-V135-LIFECYCLE-RERUN3/verifier-owned-lifecycle.json",false,"Reopen only on named selection binding regression","Keep explicit manifest-selected V135 on every non-Fresh plan/execution"
CX-F-178,DB-BINDING,OFFICIAL_POSTGRESQL_FRESH_PACK_EMITS_MARIADB_VARBINARY_TYPE,P0,e7fd5f59441076a379b21e68f96dc4b852921df4f815ea25f763949ce9014ede,Canonical DB3 binary column type rendering and maintained PostgreSQL/Oracle Source/install projections,CLOSED,true,Complete official regeneration retains PostgreSQL BYTEA and Oracle RAW(32); actual PostgreSQL Fresh/V136/rollback/reapply executes the canonical binary columns successfully,PostgreSQL 18.4; Docker 29.6.2; PowerShell 7.6.5; Windows x64,cpf-docs/work/evidence/codex/current/CX-05-F178-POSTGRESQL-FRESH-VARBINARY-RENDER-DRIFT.json; cpf-docs/work/evidence/codex/current/CX-05-F162-F163-POSTGRESQL-V135-LIFECYCLE-RERUN1/verifier-owned-lifecycle.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F205-POSTGRESQL-V136-LIFECYCLE-RERUN6/**,false,Reopen if vendor binary types drift or PostgreSQL lifecycle fails,No generated-leaf-only patch table skip or vendor downgrade
CX-F-179,DB-BINDING,RETIRED_SPLIT_DATABASE_SCHEMA_PROJECTIONS_SURVIVE_CONSOLIDATED_FRESH_OWNER,P0,e7fd5f59441076a379b21e68f96dc4b852921df4f815ea25f763949ce9014ede,Official DB3 derived Source ownership and consolidated Fresh-install inventory,CLOSED,true,Complete one-command regeneration remains byte-consistent with retired split projections absent and current Reference Fixture present; actual consolidated PostgreSQL lifecycle passes,PowerShell 7.6.5; Windows x64,cpf-docs/work/evidence/codex/current/CX-05-F179-RETIRED-SPLIT-SCHEMA-PROJECTIONS.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F205-POSTGRESQL-V136-LIFECYCLE-RERUN6/**,false,Reopen if retired split schema files reappear or consolidated Fresh ownership regresses,Retain required current Batch consumers and immutable published history
CX-F-180,DB-BINDING,OFFICIAL_VENDOR_SOURCE_GENERATOR_ENUMERATES_SHARED_OUTPUT_BUCKETS_NONDETERMINISTICALLY,P0,207ece107b87b19673c813558ec1eaa1f74de1ffae260d552b6efbb3c4086dad,"Deterministic canonical DB3 Source regeneration and shared output ordering",CLOSED,true,"Exact regression 4/4 and two external generator processes PASS; final all-owned-file comparison changedCount=0","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F180-OFFICIAL-SOURCE-NONDETERMINISTIC-ORDER.json",false,"Reopen only if generation changes bytes without canonical input change","Explicit logical/source ordering; no semantic-only idempotency claim"
CX-F-181,BZA-RETIREMENT,DATA_SAFETY_VERIFIER_REQUIRES_RETIRED_BZA_CURRENT_SCHEMA_AND_CROSS_HISTORY_EQUALITY,P0,996ded6043681cd9ac75b775977b63ada72eee7c01e01a677e4947a0276d68c3,"Current MBW Backoffice data-safety schema and independent immutable V61-V63 histories",SOURCE_FIXED,true,"Current MBW and independent immutable history integrity implemented; actual/broader gates pending","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F181-DATA-SAFETY-VERIFIER-RETIRED-BZA-CONTRACT.json",false,"Run new actual regression direct verifier checksum and broader safety checks","Do not restore active BZA or rewrite immutable V61-V63 SQL"
CX-F-182,ADM-TRANSACTION,ADMIN_SAFETY_VERIFIER_REQUIRES_SPRING_ANNOTATION_INSTEAD_OF_CANONICAL_CPF_TRANSACTION,P0,996ded6043681cd9ac75b775977b63ada72eee7c01e01a677e4947a0276d68c3,"ADM mutation transaction-boundary static verification",SOURCE_FIXED,true,"Exact canonical CpfTransactional requirement and UTF-8-safe actual-gate regression added","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F182-ADMIN-SAFETY-VERIFIER-TRANSACTION-ANNOTATION-DRIFT.json",false,"Run regression and continue broad gate","Do not add duplicate Spring annotations or weaken transaction requirement"
CX-F-183,BZA-RETIREMENT,ADMIN_SAFETY_GATE_REFERENCES_DELETED_BZA_CLASSES_AND_FALSE_HISTORY_MIRROR,P0,996ded6043681cd9ac75b775977b63ada72eee7c01e01a677e4947a0276d68c3,"Broad ADM/Backoffice safety gate active owners and immutable integrity delegation",SOURCE_FIXED,true,"All active Backoffice owners currentized and independent history delegated; full gate pending","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F183-ADMIN-SAFETY-GATE-RETIRED-BZA-OWNERS.json",false,"Run full broad gate through downstream query/vendor readiness","Retain PII audit inline-SQL generated parity query and DB3 readiness checks"
CX-F-184,BACKOFFICE-IA,BACKOFFICE_BOOTSTRAP_APPROVAL_REPOSITORY_UNDER_SERVICE_WITH_INLINE_DYNAMIC_SQL,P0,f5f64570aba2abc5a14ebd60b06d51681e2f7873e1101534d275d8b72f9da779,"Backoffice auth Repository IA and official DB3 runtime query catalog",VERIFICATION_PENDING,true,"Repository IA catalog six templates metadata and 18 DB3 projections sync/check PASS; Java 25 compileJava and complete Backoffice test PASS; full Admin/query/vendor gate pending F187","Java 25.0.3; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F184-BACKOFFICE-BOOTSTRAP-REPOSITORY-INLINE-SQL-IA.json; cpf-docs/work/evidence/codex/current/CX-05-F184-JAVA25-COMPILE-TEST.json",false,"Repair F187 then rerun complete Admin/query/vendor gates","No scanner exemption dynamic predicate MariaDB-only projection or build-only closure"
CX-F-185,DB-RUNTIME-QUERY,RUNTIME_QUERY_SYNCHRONIZER_HARDCODES_RETIRED_THREE_MODULE_REF_SET,P0,f5f64570aba2abc5a14ebd60b06d51681e2f7873e1101534d275d8b72f9da779,"Canonical central runtime-query module inventory and DB3 pack synchronization",CLOSED,true,"Regressions 2/2 and actual four-module SYNC/CHECK 692 files PASS with stable identity","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F185-RUNTIME-QUERY-SYNC-STALE-MODULE-SET.json",false,"Reopen only on exact module inventory drift","No retired REF or dropped Common/Education"
CX-F-186,DB-RUNTIME-QUERY,RUNTIME_QUERY_SYNCHRONIZER_LACKS_PORTABLE_CMN_RESOURCE_PROCESSING_MODE,P0,f5f64570aba2abc5a14ebd60b06d51681e2f7873e1101534d275d8b72f9da779,"Canonical Common portable query resources and central synchronizer dispatch",CLOSED,true,"Resource regression 1/1 SYNC/CHECK 14 portable resources and independent CMN 14/14 PASS","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F186-RUNTIME-QUERY-SYNC-CMN-RESOURCE-MODE.json",false,"Reopen only on resource path parameter byte or inventory drift","Common target written once; repository DB3 mode unchanged"
CX-F-187,DB-RUNTIME-QUERY,QUERY_CONTRACT_GATE_MARKS_ACTIVE_CPF_CHANNEL_QUERY_AS_ORPHAN,P0,45ba1ee8971089721c96f6f8202c922c98d82c401e0c87ea600361724edcdb45,"ACTIVE runtime-query Product consumer detection and orphan fail-close",VERIFICATION_PENDING,true,"Exact current source scopes and non-terminating complete inventory now accept real literal consumers and reject orphan contracts; full DB3 integrity passes","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F187-QUERY-CONTRACT-ACTIVE-CONSUMER-DETECTION.json; cpf-docs/work/evidence/codex/current/CX-05-F187-F194-QUERY-CONTRACT-RERUN.json",false,"Run affected Java 25 compile/test and runtime query consumers","No STAGED downgrade allowlist hidden resource or orphan bypass"
CX-F-188,ADM-RUNTIME-QUERY,ADM_TRANSACTION_META_INVALID_KEYS_AND_RETIRED_TABLE_CONTRACT,P0,45ba1ee8971089721c96f6f8202c922c98d82c401e0c87ea600361724edcdb45,"ADM transaction metadata endpoints and canonical CPF runtime query catalog",VERIFICATION_PENDING,true,"Feature-owned ADM repository now reads current OPS Catalog/Policy with exact literal keys and mandatory-schema fail-close; retired table queries are absent and full DB3 integrity passes","Java 25.0.3; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F188-ADM-TRANSACTION-META-INVALID-CATALOG-KEY.json; cpf-docs/work/evidence/codex/current/CX-05-F187-F194-QUERY-CONTRACT-RERUN.json",false,"Run ADM Java 25 compile/test and actual endpoints","Do not broaden the catalog normalize invalid keys query a dropped table or return false empty success"
CX-F-189,STANDARD-EXECUTION,CANONICAL_EXECUTION_CATALOG_PORT_HAS_NO_PRODUCT_PROVIDER,P0,cd29347cb098031b4591496fb476e8fa69f9cf4a3f3d3f93ff34042e327a872e,"Standard Execution DB3 repository runtime AutoConfiguration and ADM endpoints",VERIFICATION_PENDING,true,"Real JDBC provider and DB3 resources pass initial compile/test and integrity; direct literal lookup and transactional 18-parameter upsert regression is now saved for exact rerun","Java 25.0.3; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F189-STANDARD-EXECUTION-CATALOG-PORT-NO-PROVIDER.json; cpf-docs/work/evidence/codex/current/CX-05-F187-F194-QUERY-CONTRACT-RERUN.json; cpf-docs/work/evidence/codex/current/CX-05-F189-EXECUTION-CATALOG-BEHAVIOR-TEST-IDENTITY.json",false,"Rerun runtime-control Java 25 tests then actual ADM endpoint","No no-op in-memory optional-controller or metadata-only closure"
CX-F-190,DB-RUNTIME-QUERY,PORTABLE_ONLY_PLATFORM_CONSUMERS_RETAIN_UNDECLARED_INLINE_SQL,P0,4ff7659447e4e9cc107dec26963a5afc70b96eb9707ef700394b9b29a0cd7e67,"Current Reconciliation and OPS Operation Catalog/Policy DB3 query ownership",VERIFICATION_PENDING,true,"All remaining 21 statements use exact canonical keys and are rendered to MariaDB PostgreSQL Oracle; dynamic SQL is absent at both Product owners","Java 25.0.3; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F190-PORTABLE-QUERY-CONSUMERS-REMAIN-INLINE.json; cpf-docs/work/evidence/codex/current/CX-05-F190-OPS-QUERY-OWNER-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F190-OPS-QUERY-DB3-SYNC.json",false,"Run canonical CHECK full integrity and runtime-control behavior","No scope narrowing exemptions or vendor-specific inline SQL"
