exact_id,requirement,work_package,development_result,source_static_verification,live_runtime_status,developer_status,evidence,review_note
OPS-MAINT,"maintenance, admission block, drain/quiesce, in-flight deadline, health/routing 반영, resume와 audit를 제공한다.",ADM,"ADM authentication/session, canonical Menu 64↔Route 68, Button/API/OpenAPI Operation identity 분리, System6 UI, Commercial Page capability/error contract, generated-client consumer 337/337을 구현·검증했다.","ADM OpenAPI 337/337, consumers 337/337 waiver 0, routes 68/menus 64/missing 0, commercial contract PASS",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
OPS-CONFIG,"runtime config catalog, schema, encryption, version, staged rollout, approval, dynamic apply, rollback와 drift detection을 제공한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
OPS-DRIFT,Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.,Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
OPS-CAPACITY,"CPU/memory/thread/connection/queue/storage/DB/Broker 용량과 threshold, trend, forecast, load test 기준을 제공한다.",Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
OPS-DR,"RTO/RPO, multi-zone/site, backup/restore, failover/failback, data consistency, runbook와 정기 DR drill을 제공한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DEVEX-QUICK,신규 개발자가 표준 환경에서 설치→생성→빌드→실행→테스트→디버깅을 문서대로 재현할 수 있는 quick start를 제공한다.,Developer Experience / Bootstrap / Public Distribution,"Generated Domain root gradle.properties Developer Contract와 metadata-free discovery, shared Java bootstrap engine, Public Workspace entrypoint, Public Binary consumer 검증 경로를 현재 계약으로 구현·현행화했다. Windows/Linux wrapper는 thin wrapper로 유지했다.","Public workspace staging, public consumer contract, generator lifecycle, NXT3/Targeted gates",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DEVEX-CODEGEN,"OpenAPI/Orval/DB metadata/domain template 등 code generation의 exact input SHA, deterministic output, drift gate와 user-owned 영역 보호를 제공한다.",Developer Experience / Bootstrap / Public Distribution,"Generated Domain root gradle.properties Developer Contract와 metadata-free discovery, shared Java bootstrap engine, Public Workspace entrypoint, Public Binary consumer 검증 경로를 현재 계약으로 구현·현행화했다. Windows/Linux wrapper는 thin wrapper로 유지했다.","Public workspace staging, public consumer contract, generator lifecycle, NXT3/Targeted gates",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DEVEX-COMMENT,"Public API/SPI, 주요 Service/Controller, 복구·동시성·보안 로직에 유지보수 가능한 한글 JavaDoc/주석과 설정 설명을 제공한다.",Developer Experience / Bootstrap / Public Distribution,"Generated Domain root gradle.properties Developer Contract와 metadata-free discovery, shared Java bootstrap engine, Public Workspace entrypoint, Public Binary consumer 검증 경로를 현재 계약으로 구현·현행화했다. Windows/Linux wrapper는 thin wrapper로 유지했다.","Public workspace staging, public consumer contract, generator lifecycle, NXT3/Targeted gates",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DEVEX-LAYER,Controller/Service/Batch 등 주요 실행 계층이 `CPF 공통 → Domain 공통 → 업무 구현` 표준 확장점을 경유하며 Runtime 의존 Base는 Core 밖의 올바른 Owner가 소유한다. DTO/Entity/Repository는 기술 제약에 따라 interface/composition/meta-annotation으로 동등한 확장성을 제공한다.,Developer Experience / Bootstrap / Public Distribution,"Generated Domain root gradle.properties Developer Contract와 metadata-free discovery, shared Java bootstrap engine, Public Workspace entrypoint, Public Binary consumer 검증 경로를 현재 계약으로 구현·현행화했다. Windows/Linux wrapper는 thin wrapper로 유지했다.","Public workspace staging, public consumer contract, generator lifecycle, NXT3/Targeted gates",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DEVEX-ANNOTATION,CPF 의미가 있는 meta-annotation과 declarative API로 등록·Context·Validation·Error·Audit·Transaction·Retry 등의 plumbing을 단순화하되 표준 Spring/Jakarta API와 Native Escape를 유지하고 no-op wrapper/annotation pollution을 금지한다.,Developer Experience / Bootstrap / Public Distribution,"Generated Domain root gradle.properties Developer Contract와 metadata-free discovery, shared Java bootstrap engine, Public Workspace entrypoint, Public Binary consumer 검증 경로를 현재 계약으로 구현·현행화했다. Windows/Linux wrapper는 thin wrapper로 유지했다.","Public workspace staging, public consumer contract, generator lifecycle, NXT3/Targeted gates",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DEVEX-VALIDATION,Bean Validation을 기본으로 Body/Query/Path/Header/Method/Batch Parameter/Message/Integration DTO와 CPF 전용 값/교차필드 검증을 일관되게 제공하고 실패를 CPF Error/OpenAPI/Frontend 계약으로 연결한다.,Developer Experience / Bootstrap / Public Distribution,"Generated Domain root gradle.properties Developer Contract와 metadata-free discovery, shared Java bootstrap engine, Public Workspace entrypoint, Public Binary consumer 검증 경로를 현재 계약으로 구현·현행화했다. Windows/Linux wrapper는 thin wrapper로 유지했다.","Public workspace staging, public consumer contract, generator lifecycle, NXT3/Targeted gates",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DEVEX-ERROR,개발자가 반복 try/catch·ErrorResponse 조립을 하지 않도록 기술중립 Error taxonomy와 endpoint별 mapping을 제공한다. HTTP/Persistence/External/Batch/Message mapping은 각 Owner가 담당하고 secret/stack/provider detail은 외부 응답에 노출하지 않는다.,Developer Experience / Bootstrap / Public Distribution,"Generated Domain root gradle.properties Developer Contract와 metadata-free discovery, shared Java bootstrap engine, Public Workspace entrypoint, Public Binary consumer 검증 경로를 현재 계약으로 구현·현행화했다. Windows/Linux wrapper는 thin wrapper로 유지했다.","Public workspace staging, public consumer contract, generator lifecycle, NXT3/Targeted gates",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DEVEX-LOGGING,"일반 SLF4J 사용만으로 Context/trace/instance/operation이 구조화 로그에 자동 연결되고 masking, slow/error, integration/message/batch lifecycle을 제공한다. Audit/Performance annotation은 필요한 곳에만 사용하며 전 메서드 log annotation 강제를 금지한다.",Developer Experience / Bootstrap / Public Distribution,"Generated Domain root gradle.properties Developer Contract와 metadata-free discovery, shared Java bootstrap engine, Public Workspace entrypoint, Public Binary consumer 검증 경로를 현재 계약으로 구현·현행화했다. Windows/Linux wrapper는 thin wrapper로 유지했다.","Public workspace staging, public consumer contract, generator lifecycle, NXT3/Targeted gates",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DEVEX-UTILITY,반복 업무 Utility를 Date/Time/BusinessDate/Money/Decimal/ID/Validation/Text/Collection/JSON/File/Hash/Paging 등 올바른 Owner에 제공하되 OSS 단순 재포장·God Utils·Core utility dump를 금지하고 typed/safe API와 Test를 제공한다.,Developer Experience / Bootstrap / Public Distribution,"Generated Domain root gradle.properties Developer Contract와 metadata-free discovery, shared Java bootstrap engine, Public Workspace entrypoint, Public Binary consumer 검증 경로를 현재 계약으로 구현·현행화했다. Windows/Linux wrapper는 thin wrapper로 유지했다.","Public workspace staging, public consumer contract, generator lifecycle, NXT3/Targeted gates",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DEVEX-TESTKIT,Context/Security/Tenant/Transaction/BusinessDate/DB/REST/Message/Batch/Logging/Audit/Idempotency/Retry fixture와 assertion을 제공하여 제품 Golden Path를 쉽게 검증하고 실제 Provider runtime test로 연결한다.,Developer Experience / Bootstrap / Public Distribution,"Generated Domain root gradle.properties Developer Contract와 metadata-free discovery, shared Java bootstrap engine, Public Workspace entrypoint, Public Binary consumer 검증 경로를 현재 계약으로 구현·현행화했다. Windows/Linux wrapper는 thin wrapper로 유지했다.","Public workspace staging, public consumer contract, generator lifecycle, NXT3/Targeted gates",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
