requirement_id,canonical_requirement_id,개발GPT_수행상태,개발GPT_자체검수상태,acceptance_result,evidence_ref,remaining_gap,development_status,verification_status
CPF-FR-006225,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006226,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006227,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006228,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006229,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006230,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006231,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006232,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006233,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006234,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006235,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006236,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006237,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006238,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006239,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006240,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006241,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006242,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006243,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006244,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006245,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006246,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006247,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006248,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006249,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006250,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006251,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006252,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006253,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006254,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006255,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006256,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006257,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006258,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006259,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006260,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006261,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006262,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006263,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006264,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006265,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006266,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006267,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006268,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006269,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006270,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006271,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006272,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006273,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006274,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006275,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006276,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006277,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006278,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006279,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006280,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006281,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006282,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006283,ADM-EXS,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/gateway; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006284,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006285,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006286,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006287,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006288,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006289,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006290,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006291,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006292,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006293,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006294,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006295,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006296,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006297,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006298,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006299,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006300,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006301,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006302,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006303,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006304,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006305,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006306,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006307,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006308,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006309,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006310,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006311,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006312,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006313,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006314,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006315,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006316,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006317,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006318,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006319,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006320,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006321,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006322,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006323,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006324,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006325,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006326,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006327,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006328,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006329,ADM-RECOVERY,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmReliabilityServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
