id,area,status,severity,title,requirement,validation,evidence
CPF-QA-CMN-045,CMN,부분 구현,P1,Common Business Calendar,cpf-common 고객 업무 공통 Extension 책임으로 Common Business Calendar을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"DB-less/DB, multi-instance, generated domain consumer, cache fault로 검증한다.",
CPF-QA-CMN-046,CMN,부분 구현,P1,Common Search Paging,cpf-common 고객 업무 공통 Extension 책임으로 Common Search Paging을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"DB-less/DB, multi-instance, generated domain consumer, cache fault로 검증한다.",
CPF-QA-BAT-001,BAT,부분 구현,P1,Job Catalog,cpf-batch Runtime 책임으로 Job Catalog을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-002,BAT,부분 구현,P1,JobPack Discovery,cpf-batch Runtime 책임으로 JobPack Discovery을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-003,BAT,부분 구현,P0,Immutable Parameter Snapshot,cpf-batch Runtime 책임으로 Immutable Parameter Snapshot을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-004,BAT,부분 구현,P0,Job Instance Identity,cpf-batch Runtime 책임으로 Job Instance Identity을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-005,BAT,부분 구현,P1,Schedule CRUD,cpf-batch Runtime 책임으로 Schedule CRUD을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-006,BAT,부분 구현,P1,Misfire Policy,cpf-batch Runtime 책임으로 Misfire Policy을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-007,BAT,부분 구현,P0,Scheduler Lease,cpf-batch Runtime 책임으로 Scheduler Lease을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-008,BAT,부분 구현,P0,Scheduler Fencing,cpf-batch Runtime 책임으로 Scheduler Fencing을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-009,BAT,부분 구현,P0,Scheduler Takeover,cpf-batch Runtime 책임으로 Scheduler Takeover을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-010,BAT,부분 구현,P1,Business Calendar 연계,cpf-batch Runtime 책임으로 Business Calendar 연계을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-011,BAT,부분 구현,P0,Execution Lock,cpf-batch Runtime 책임으로 Execution Lock을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-012,BAT,부분 구현,P0,Worker Registry,cpf-batch Runtime 책임으로 Worker Registry을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-013,BAT,부분 구현,P1,Worker Pool,cpf-batch Runtime 책임으로 Worker Pool을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-014,BAT,부분 구현,P0,Worker Dispatch Durable Queue,cpf-batch Runtime 책임으로 Worker Dispatch Durable Queue을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-015,BAT,부분 구현,P0,Pre-execution Failure,cpf-batch Runtime 책임으로 Pre-execution Failure을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-016,BAT,부분 구현,P0,Mid-execution Unknown,cpf-batch Runtime 책임으로 Mid-execution Unknown을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-017,BAT,부분 구현,P0,Checkpoint,cpf-batch Runtime 책임으로 Checkpoint을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-018,BAT,부분 구현,P1,Chunk Commit,cpf-batch Runtime 책임으로 Chunk Commit을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-019,BAT,부분 구현,P0,Partial Retry,cpf-batch Runtime 책임으로 Partial Retry을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-020,BAT,부분 구현,P1,Skip Policy,cpf-batch Runtime 책임으로 Skip Policy을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-021,BAT,부분 구현,P1,Retry Policy,cpf-batch Runtime 책임으로 Retry Policy을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-022,BAT,부분 구현,P1,Timeout,cpf-batch Runtime 책임으로 Timeout을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-023,BAT,부분 구현,P1,Pause Resume,cpf-batch Runtime 책임으로 Pause Resume을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-024,BAT,부분 구현,P1,Cancel Drain,cpf-batch Runtime 책임으로 Cancel Drain을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-025,BAT,부분 구현,P0,Ghost Detection,cpf-batch Runtime 책임으로 Ghost Detection을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-026,BAT,부분 구현,P0,Ghost Action Approval,cpf-batch Runtime 책임으로 Ghost Action Approval을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-027,BAT,부분 구현,P0,Lock Force Release,cpf-batch Runtime 책임으로 Lock Force Release을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-028,BAT,부분 구현,P0,Center-Cut Job State Machine,cpf-batch Runtime 책임으로 Center-Cut Job State Machine을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-029,BAT,부분 구현,P0,Target Generation Streaming,cpf-batch Runtime 책임으로 Target Generation Streaming을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-030,BAT,부분 구현,P0,Center-Cut Claim Lease Fencing,cpf-batch Runtime 책임으로 Center-Cut Claim Lease Fencing을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-031,BAT,부분 구현,P0,Global TPS,cpf-batch Runtime 책임으로 Global TPS을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-032,BAT,부분 구현,P1,Concurrency Backpressure,cpf-batch Runtime 책임으로 Concurrency Backpressure을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-033,BAT,부분 구현,P0,Failed-only Reprocess,cpf-batch Runtime 책임으로 Failed-only Reprocess을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-034,BAT,부분 구현,P0,Unknown Reconciliation,cpf-batch Runtime 책임으로 Unknown Reconciliation을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-035,BAT,부분 구현,P0,Compensation,cpf-batch Runtime 책임으로 Compensation을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
CPF-QA-BAT-036,BAT,부분 구현,P0,Host Agent 인증,cpf-batch Runtime 책임으로 Host Agent 인증을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Control/Scheduler2/Worker2/Runner2/Agent2, DB/queue/network fault와 restart로 검증한다.",
