persona,lifecycle,feature,intent,owner_document,owner_section,completion_contract,status
플랫폼운영자,감사,BZA,입력,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,기본값,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,범위,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,순서,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,정상결과,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,상태변화,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,오류,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,Timeout,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,동시성,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,중복,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,부분실패,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,Retry,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,Restart,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,Reprocess,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,Reconcile,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,Compensation,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,Rollback,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,권한,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,보안,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,감사,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,LogMetricTrace,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,Test,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,Source,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,인계,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,BZA,완료판정,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,무엇,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,왜,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,언제,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,어디,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,선택,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,비선택,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,선행조건,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,입력,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,기본값,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,범위,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,순서,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,정상결과,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,상태변화,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,오류,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,Timeout,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,동시성,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,중복,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,부분실패,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,Retry,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,Restart,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,Reprocess,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,Reconcile,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,Compensation,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,Rollback,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,권한,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,보안,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,감사,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,LogMetricTrace,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,Test,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,Source,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,인계,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Gateway,완료판정,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,무엇,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,왜,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,언제,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,어디,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,선택,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,비선택,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,선행조건,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,입력,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,기본값,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,범위,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,순서,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,정상결과,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,상태변화,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,오류,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,Timeout,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,동시성,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,중복,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,부분실패,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,Retry,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,Restart,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,Reprocess,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,Reconcile,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,Compensation,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,Rollback,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,권한,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,보안,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,감사,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,LogMetricTrace,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,Test,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,Source,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,인계,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,감사,Artifact·Evidence·인수,완료판정,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,무엇,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,왜,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,언제,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,어디,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,선택,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,비선택,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,선행조건,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,입력,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,기본값,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,범위,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,순서,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,정상결과,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,상태변화,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,오류,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,Timeout,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,동시성,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,중복,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,부분실패,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,Retry,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,Restart,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,Reprocess,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,Reconcile,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,Compensation,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,Rollback,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,권한,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,보안,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,감사,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,LogMetricTrace,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,Test,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,Source,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,인계,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,제품 가치·도입 판단,완료판정,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,무엇,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,왜,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,언제,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,어디,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,선택,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,비선택,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,선행조건,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,입력,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,기본값,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,범위,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,순서,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,정상결과,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,상태변화,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,오류,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,Timeout,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,동시성,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,중복,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,부분실패,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
플랫폼운영자,Upgrade,Architecture·Topology,Retry,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
