requirement_id,capability,function_type,development_status,verification_status,overall_status,qa_status,evidence_path,next_action
CPF-FR-003982,EVENT-OUTBOX,DEADLINE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003983,EVENT-OUTBOX,RETRY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003984,EVENT-OUTBOX,CIRCUIT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003985,EVENT-OUTBOX,UNKNOWN,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003986,EVENT-OUTBOX,RECONCILE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003987,EVENT-OUTBOX,RECOVERY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003988,EVENT-OUTBOX,COMPENSATION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003989,EVENT-OUTBOX,ROLLBACK,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003990,EVENT-OUTBOX,MULTI_INSTANCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003991,EVENT-OUTBOX,LOCAL_REMOTE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003992,EVENT-OUTBOX,MIXED_VERSION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003993,EVENT-OUTBOX,AUTHN,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003994,EVENT-OUTBOX,AUTHZ,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003995,EVENT-OUTBOX,DATA_SCOPE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003996,EVENT-OUTBOX,MASKING,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003997,EVENT-OUTBOX,REASON,미완료,정적 계약 확인,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6C 승인·사유·만료 Runtime Control 연결 후 재검증
CPF-FR-003998,EVENT-OUTBOX,APPROVAL,미완료,정적 계약 확인,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6C 승인·사유·만료 Runtime Control 연결 후 재검증
CPF-FR-003999,EVENT-OUTBOX,AUDIT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004000,EVENT-OUTBOX,LOG,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004001,EVENT-OUTBOX,METRIC,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004002,EVENT-OUTBOX,TRACE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004003,EVENT-OUTBOX,HEALTH,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004004,EVENT-OUTBOX,ALERT_RUNBOOK,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004005,EVENT-OUTBOX,RESOURCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004006,EVENT-OUTBOX,DB_OWNER,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004007,EVENT-OUTBOX,DB_SCHEMA,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004008,EVENT-OUTBOX,DB_QUERY,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004009,EVENT-OUTBOX,DB_MIGRATION,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004010,EVENT-OUTBOX,DB_ROLLBACK,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004011,EVENT-OUTBOX,DB_VENDOR,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004012,EVENT-OUTBOX,API_OPENAPI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004013,EVENT-OUTBOX,FRONTEND,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004014,EVENT-OUTBOX,ADM_UI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004015,EVENT-OUTBOX,BZA_UI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004016,EVENT-OUTBOX,GENERATOR,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6F 산출물 적용 후 정식 통합 재검증
CPF-FR-004017,EVENT-OUTBOX,SAMPLE_EDU,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004018,EVENT-OUTBOX,JAVADOC,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004019,EVENT-OUTBOX,GUIDE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004020,EVENT-OUTBOX,UNIT_TEST,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004021,EVENT-OUTBOX,CONTRACT_TEST,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004022,EVENT-OUTBOX,INTEGRATION_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-004023,EVENT-OUTBOX,RUNTIME_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-004024,EVENT-OUTBOX,FAULT_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-004025,EVENT-OUTBOX,EVIDENCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004026,EVENT-OUTBOX,HYGIENE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004027,EVENT-BROKER,PURPOSE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004028,EVENT-BROKER,OWNER,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004029,EVENT-BROKER,CONSUMER,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004030,EVENT-BROKER,PUBLIC_API,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004031,EVENT-BROKER,EXTENSION_SPI,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004032,EVENT-BROKER,INTERNAL_IMPL,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004033,EVENT-BROKER,INPUT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004034,EVENT-BROKER,OUTPUT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004035,EVENT-BROKER,CONFIG,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004036,EVENT-BROKER,VALIDATION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004037,EVENT-BROKER,STATE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004038,EVENT-BROKER,TRANSITION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004039,EVENT-BROKER,COMMAND,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004040,EVENT-BROKER,QUERY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004041,EVENT-BROKER,IDEMPOTENCY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004042,EVENT-BROKER,CONCURRENCY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004043,EVENT-BROKER,DEADLINE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004044,EVENT-BROKER,RETRY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004045,EVENT-BROKER,CIRCUIT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004046,EVENT-BROKER,UNKNOWN,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004047,EVENT-BROKER,RECONCILE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004048,EVENT-BROKER,RECOVERY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004049,EVENT-BROKER,COMPENSATION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004050,EVENT-BROKER,ROLLBACK,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004051,EVENT-BROKER,MULTI_INSTANCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
