new_id,kind,source_set,area,section,title,requirement_or_setup,validation_or_expected,root_cause_key,dedup_status,merged_into,match_score,dedup_reason,closing_status,closing_evidence
CPF-QA-NQA-REQ-364,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,Rollback 성공,Rollback 성공,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|fdd4eab568,UNIQUE,,0.0909,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-365,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,Rollback 실패,Rollback 실패,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|07c29064fe,UNIQUE,,0.2857,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-366,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,결과 불명,결과 불명,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|02663e97a9,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-367,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과,재시작 필요,재시작 필요,12. ADM 실시간·원격 제어 결과 가시성 > 12.1 전체 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|c369860b55,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-368,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Environment,Environment,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|c6e454d960,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-369,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Domain,Domain,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|9120580e94,UNIQUE,,0.0833,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-370,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,SystemCode,SystemCode,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|acf57581ab,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-371,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Cluster·Cell·Zone,Cluster·Cell·Zone,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|47f77cd5ec,UNIQUE,,0.1765,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-372,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Application Group,Application Group,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|503164faa3,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-373,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Runtime Role,Runtime Role,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|6639566949,UNIQUE,,0.0690,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-374,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Service,Service,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|4cf5bc59be,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-375,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Instance,Instance,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|c3bec6bcbc,UNIQUE,,0.0667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-376,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Host·Port,Host·Port,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|a97cb792b9,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-377,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Artifact Version·Commit,Artifact Version·Commit,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|ef455affa1,CANDIDATE,CPF-QA-D03-INS-008,0.9600,CANDIDATE_REVIEW_ONLY,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-378,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Delivery,Delivery,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|391cb1e07c,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-379,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,ACK,ACK,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|f9f7917226,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-380,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,적용 전 Version,적용 전 Version,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|c692273deb,UNIQUE,,0.0667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-381,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Desired Version,Desired Version,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|1dd7dd887e,UNIQUE,,0.0741,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-382,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Actual Version,Actual Version,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|bb6635878b,UNIQUE,,0.0741,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-383,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,실패 단계,실패 단계,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|8c2a95d149,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-384,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,오류 코드,오류 코드,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|e9e52e3de4,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-385,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,마스킹된 실패 사유,마스킹된 실패 사유,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|734c2a8390,UNIQUE,,0.0714,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-386,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Retry 가능 여부,Retry 가능 여부,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|404be3dfe3,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-387,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Retry 횟수,Retry 횟수,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|e103ac3bac,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-388,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,다음 Retry 시각,다음 Retry 시각,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|a2562fbcff,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-389,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Timeout,Timeout,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|56d3c9490b,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-390,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Offline,Offline,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|d1ffda5dc9,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-391,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Drift,Drift,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|40f15029cb,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-392,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Restart Required,Restart Required,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|46d1fc507e,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-393,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Rollback 결과,Rollback 결과,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|7dd8e809b3,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-394,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Reconcile 결과,Reconcile 결과,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|beb7ea753a,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-395,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Heartbeat,Heartbeat,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|a7a5b07adc,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-396,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Lease,Lease,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|3b509b4fe2,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-397,REQUIREMENT,NQA20260729,RTC,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과,Fencing Token,Fencing Token,12. ADM 실시간·원격 제어 결과 가시성 > 12.2 대상별 결과 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|3bf13e413d,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-398,REQUIREMENT,NQA20260729,HYG,13. Framework 전체 가비지·Legacy 제거 > 13.1 제거 대상 > Java·Backend,미사용 Class·Interface·Enum·DTO,미사용 Class·Interface·Enum·DTO,13. Framework 전체 가비지·Legacy 제거 > 13.1 제거 대상 > Java·Backend 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,HYG|repository-legacy-hygiene|58c5a69abd,UNIQUE,,0.0667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-399,REQUIREMENT,NQA20260729,ARC,13. Framework 전체 가비지·Legacy 제거 > 13.1 제거 대상 > Java·Backend,Consumer 없는 SPI,Consumer 없는 SPI,13. Framework 전체 가비지·Legacy 제거 > 13.1 제거 대상 > Java·Backend 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|public-api-spi-internal|1544297268,UNIQUE,,0.3333,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-400,REQUIREMENT,NQA20260729,HYG,13. Framework 전체 가비지·Legacy 제거 > 13.1 제거 대상 > Java·Backend,구현 없는 Interface,구현 없는 Interface,13. Framework 전체 가비지·Legacy 제거 > 13.1 제거 대상 > Java·Backend 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,HYG|repository-legacy-hygiene|a9a326a42a,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-401,REQUIREMENT,NQA20260729,HYG,13. Framework 전체 가비지·Legacy 제거 > 13.1 제거 대상 > Java·Backend,중복 Service·Repository·Adapter,중복 Service·Repository·Adapter,13. Framework 전체 가비지·Legacy 제거 > 13.1 제거 대상 > Java·Backend 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,HYG|repository-legacy-hygiene|a639409370,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-402,REQUIREMENT,NQA20260729,ARC,13. Framework 전체 가비지·Legacy 제거 > 13.1 제거 대상 > Java·Backend,이관 후 남은 Legacy Package,이관 후 남은 Legacy Package,13. Framework 전체 가비지·Legacy 제거 > 13.1 제거 대상 > Java·Backend 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|3db819ab24,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
