entry_id,kind,path,symbol,classification,canonical_replacement,owner,public_surface,notes
SCRIPT:cpf-tools/runtime/tools/tests/test_batch_executable_common_boot_contract.py,SCRIPT,cpf-tools/runtime/tools/tests/test_batch_executable_common_boot_contract.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_batch_risk_command_runtime_harness.py,SCRIPT,cpf-tools/runtime/tools/tests/test_batch_risk_command_runtime_harness.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_batch_runtime_command_identity_gate.py,SCRIPT,cpf-tools/runtime/tools/tests/test_batch_runtime_command_identity_gate.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_check_bat_runtime_query_pack.py,SCRIPT,cpf-tools/runtime/tools/tests/test_check_bat_runtime_query_pack.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_cmn_runtime_query_contract.py,SCRIPT,cpf-tools/runtime/tools/tests/test_cmn_runtime_query_contract.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_datasource_runtime_contract.py,SCRIPT,cpf-tools/runtime/tools/tests/test_datasource_runtime_contract.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_frontend_workflow_runtime_harness.py,SCRIPT,cpf-tools/runtime/tools/tests/test_frontend_workflow_runtime_harness.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_runtime_default_inventory.py,SCRIPT,cpf-tools/runtime/tools/tests/test_runtime_default_inventory.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_runtime_handoff_scripts.py,SCRIPT,cpf-tools/runtime/tools/tests/test_runtime_handoff_scripts.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_verify_cpf_batch_runtime_command_versioning.py,SCRIPT,cpf-tools/runtime/tools/tests/test_verify_cpf_batch_runtime_command_versioning.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_verify_cpf_cache_feature_flag_runtime.py,SCRIPT,cpf-tools/runtime/tools/tests/test_verify_cpf_cache_feature_flag_runtime.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_verify_cpf_feature_flag_runtime_harness.py,SCRIPT,cpf-tools/runtime/tools/tests/test_verify_cpf_feature_flag_runtime_harness.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_verify_cpf_runtime_alternatives.py,SCRIPT,cpf-tools/runtime/tools/tests/test_verify_cpf_runtime_alternatives.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/tests/test_verify_cpf_runtime_snapshot_versioning.py,SCRIPT,cpf-tools/runtime/tools/tests/test_verify_cpf_runtime_snapshot_versioning.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/verify-cpf-batch-runtime-command-identity.py,SCRIPT,cpf-tools/runtime/tools/verify-cpf-batch-runtime-command-identity.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/verify-cpf-batch-runtime-command-versioning.py,SCRIPT,cpf-tools/runtime/tools/verify-cpf-batch-runtime-command-versioning.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/verify-cpf-cache-feature-flag-runtime.py,SCRIPT,cpf-tools/runtime/tools/verify-cpf-cache-feature-flag-runtime.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/verify-cpf-cmn-runtime-query-contract.py,SCRIPT,cpf-tools/runtime/tools/verify-cpf-cmn-runtime-query-contract.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/verify-cpf-datasource-runtime-evidence.py,SCRIPT,cpf-tools/runtime/tools/verify-cpf-datasource-runtime-evidence.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/verify-cpf-feature-flag-runtime-harness.py,SCRIPT,cpf-tools/runtime/tools/verify-cpf-feature-flag-runtime-harness.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/verify-cpf-runtime-alternatives.py,SCRIPT,cpf-tools/runtime/tools/verify-cpf-runtime-alternatives.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/runtime/tools/verify-cpf-runtime-snapshot-versioning.py,SCRIPT,cpf-tools/runtime/tools/verify-cpf-runtime-snapshot-versioning.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/security/tools/apply-v15-adm-api-permission-management.ps1,SCRIPT,cpf-tools/security/tools/apply-v15-adm-api-permission-management.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/security/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/security/tools/tests/test_adm_permission_helpers_fail_closed.py,SCRIPT,cpf-tools/security/tools/tests/test_adm_permission_helpers_fail_closed.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/security/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/security/tools/tests/test_verify_cpf_controller_permission_contract.py,SCRIPT,cpf-tools/security/tools/tests/test_verify_cpf_controller_permission_contract.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/security/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/security/tools/verify-cpf-controller-permission-contract.py,SCRIPT,cpf-tools/security/tools/verify-cpf-controller-permission-contract.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/security/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/supply-chain/tools/generate-cpf-supply-chain-evidence.ps1,SCRIPT,cpf-tools/supply-chain/tools/generate-cpf-supply-chain-evidence.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/supply-chain/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/supply-chain/tools/tests/test_split_master_snapshot_provenance.py,SCRIPT,cpf-tools/supply-chain/tools/tests/test_split_master_snapshot_provenance.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/supply-chain/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/supply-chain/tools/verify-cpf-supply-chain.py,SCRIPT,cpf-tools/supply-chain/tools/verify-cpf-supply-chain.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/supply-chain/tools,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/testing/performance/run-batch-contract.py,SCRIPT,cpf-tools/testing/performance/run-batch-contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/performance,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/performance/run-broker-contract.py,SCRIPT,cpf-tools/testing/performance/run-broker-contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/performance,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/performance/run-resource-contract.py,SCRIPT,cpf-tools/testing/performance/run-resource-contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/performance,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/performance/tests/test_release_target_trust.py,SCRIPT,cpf-tools/testing/performance/tests/test_release_target_trust.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/performance,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/generate-cpf-test-data-pack.py,SCRIPT,cpf-tools/testing/tools/generate-cpf-test-data-pack.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/prepare-cpf-test-data.ps1,SCRIPT,cpf-tools/testing/tools/prepare-cpf-test-data.ps1,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/run-cpf-performance-contract.py,SCRIPT,cpf-tools/testing/tools/run-cpf-performance-contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/run-cpf-pytest.py,SCRIPT,cpf-tools/testing/tools/run-cpf-pytest.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_backoffice_runtime_openapi_parity_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_backoffice_runtime_openapi_parity_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_backoffice_ui_runtime_smoke_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_backoffice_ui_runtime_smoke_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_batch_agent_fail_closed_gate.py,SCRIPT,cpf-tools/testing/tools/tests/test_batch_agent_fail_closed_gate.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_batch_ghost_safety_gate.py,SCRIPT,cpf-tools/testing/tools/tests/test_batch_ghost_safety_gate.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_batch_risk_command_action_unknown.py,SCRIPT,cpf-tools/testing/tools/tests/test_batch_risk_command_action_unknown.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_batch_risk_command_post_action_unknown.py,SCRIPT,cpf-tools/testing/tools/tests/test_batch_risk_command_post_action_unknown.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_business_framework_crosscut_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_business_framework_crosscut_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cache_provider_contract_source.py,SCRIPT,cpf-tools/testing/tools/tests/test_cache_provider_contract_source.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cpf_capability_management_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_cpf_capability_management_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cpf_docker_lifecycle_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_cpf_docker_lifecycle_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cpf_local_full_validation_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_cpf_local_full_validation_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cpf_project_inventory.py,SCRIPT,cpf-tools/testing/tools/tests/test_cpf_project_inventory.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cpf_pytest_runner.py,SCRIPT,cpf-tools/testing/tools/tests/test_cpf_pytest_runner.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cpf_required_full_runtime_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_cpf_required_full_runtime_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cpf_resource_policy.py,SCRIPT,cpf-tools/testing/tools/tests/test_cpf_resource_policy.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cpf_tool_entrypoint_inventory.py,SCRIPT,cpf-tools/testing/tools/tests/test_cpf_tool_entrypoint_inventory.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cpf_unified_cli_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_cpf_unified_cli_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cpf_verifier_owned_db_runtime_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_cpf_verifier_owned_db_runtime_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_cpf_vscode_problems.py,SCRIPT,cpf-tools/testing/tools/tests/test_cpf_vscode_problems.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_data_observability_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_data_observability_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_data_retention_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_data_retention_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_db_development_static_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_db_development_static_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_db_evidence_verifiers.py,SCRIPT,cpf-tools/testing/tools/tests/test_db_evidence_verifiers.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_db_operability_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_db_operability_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_db_performance_contract.py,SCRIPT,cpf-tools/testing/tools/tests/test_db_performance_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_db_schema_governance.py,SCRIPT,cpf-tools/testing/tools/tests/test_db_schema_governance.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_generate_cpf_support_bundle.py,SCRIPT,cpf-tools/testing/tools/tests/test_generate_cpf_support_bundle.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_gradle_wrapper_integrity.py,SCRIPT,cpf-tools/testing/tools/tests/test_gradle_wrapper_integrity.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_integration_closure_gate_current.py,SCRIPT,cpf-tools/testing/tools/tests/test_integration_closure_gate_current.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_invoke_cpf_codex_preflight.py,SCRIPT,cpf-tools/testing/tools/tests/test_invoke_cpf_codex_preflight.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/testing/tools/tests/test_invoke_cpf_codex_stage.py,SCRIPT,cpf-tools/testing/tools/tests/test_invoke_cpf_codex_stage.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/tools,NO,Verification/QA engine; Internal capability only
